ID,Date,Primary offering,For_Sale
ID27422568,5/22/2014,0,1
ID81684604,5/22/2014,0,0
ID61936827,5/22/2014,312019.9333,0
ID14439370,5/23/2014,99960,1
ID21151435,5/23/2014,411905,0
ID33504260,5/23/2014,285544.1286,0
ID61377228,5/27/2014,459496.6667,0
ID62739485,5/27/2014,740824.5,1
ID25005173,5/27/2014,0,1
ID57409022,5/27/2014,552500,1
ID62625392,5/28/2014,139876,1
ID94971433,5/28/2014,444275,1
ID55904340,5/28/2014,250110,1
ID68487656,5/28/2014,96250,1
ID54276263,5/28/2014,339010.6667,1
ID22353956,5/28/2014,630540,0
ID52972228,5/28/2014,609000,1
ID14753008,5/28/2014,745500,0
ID24472758,5/29/2014,572460,1
ID81274745,5/29/2014,219473.3333,0
ID82130851,5/29/2014,633500,0
ID34796696,5/29/2014,432363.0769,0
ID75003792,5/29/2014,533490.8333,0
ID23917067,5/30/2014,403087.6957,1
ID20419160,5/30/2014,297450,1
ID75270493,5/30/2014,340436.25,1
ID73578714,5/30/2014,191033.3333,0
ID98975080,5/30/2014,284977.5,1
ID96700128,5/30/2014,457776.6667,0
ID14589990,5/30/2014,1027000,1
ID98469087,6/2/2014,0,0
ID41416904,6/2/2014,814000,1
ID54612656,6/2/2014,597085.225,0
ID69148688,6/2/2014,867892.5,1
ID23429559,6/3/2014,868115.625,1
ID15928310,6/3/2014,151666.6667,1
ID84376290,6/3/2014,0,1
ID92285735,6/3/2014,588500,1
ID21092636,6/3/2014,655781.9714,1
ID33406230,6/3/2014,376862.5,1
ID72371197,6/3/2014,193196.25,0
ID84268118,6/3/2014,0,1
ID29878008,6/3/2014,0,0
ID43670116,6/3/2014,375283.3333,0
ID71292737,6/4/2014,172250,0
ID33628174,6/4/2014,779975,0
ID92865196,6/4/2014,251838.8889,0
ID10420516,6/5/2014,828948,1
ID79119504,6/5/2014,749000,0
ID46339922,6/5/2014,462707.1429,1
ID87048993,6/5/2014,158700,0
ID36398038,6/5/2014,260950.6429,0
ID42135583,6/5/2014,528990,1
ID69522693,6/5/2014,2816548.167,0
ID37930440,6/6/2014,507661.1111,0
ID77682229,6/6/2014,1470748.62,1
ID35812274,6/6/2014,378442.44,0
ID30628236,6/6/2014,459784.2857,1
ID67491699,6/6/2014,795568.125,0
ID26118702,6/9/2014,311940,1
ID57481494,6/9/2014,0,0
ID41397437,6/10/2014,308533.3333,0
ID63261449,6/10/2014,553917,1
ID77974185,6/10/2014,596263.0556,0
ID46422460,6/10/2014,975180,1
ID58265472,6/10/2014,162400,0
ID52398111,6/11/2014,0,0
ID55093002,6/11/2014,0,0
ID30235278,6/11/2014,0,0
ID37349207,6/11/2014,0,0
ID47501395,6/12/2014,465461.5385,0
ID12064783,6/12/2014,481250,0
ID21189476,6/12/2014,769960,1
ID42668303,6/12/2014,818358.9375,0
ID90208411,6/12/2014,321481.3,1
ID89212091,6/12/2014,0,1
ID82612496,6/12/2014,231675.7143,0
ID90831494,6/12/2014,1027000,1
ID64538725,6/12/2014,522600,0
ID96567931,6/13/2014,885829.0286,1
ID63322573,6/13/2014,696266.6667,1
ID34062174,6/13/2014,360000,0
ID74423523,6/15/2014,1347060,0
ID98436950,6/16/2014,180164.2857,1
ID87612447,6/16/2014,491750,0
ID46142410,6/17/2014,709857.5,0
ID18887153,6/17/2014,222592.24,1
ID61620477,6/17/2014,0,1
ID59354736,6/17/2014,702000,1
ID32622143,6/17/2014,256483.3333,1
ID93945131,6/17/2014,428133.3333,0
ID52934375,6/17/2014,315391.2,0
ID81426813,6/17/2014,364503.3333,1
ID87470391,6/17/2014,553064.3077,0
ID62440775,6/18/2014,405534.9,0
ID13259961,6/18/2014,0,0
ID35842420,6/18/2014,267376.1538,0
ID13237859,6/18/2014,0,1
ID11763466,6/18/2014,966572.069,0
ID56042194,6/19/2014,710526.8571,0
ID15729290,6/19/2014,308116.6667,1
ID20755420,6/19/2014,392000,0
ID64674611,6/19/2014,327642.8571,1
ID77885487,6/19/2014,1236083.333,0
ID77606398,6/19/2014,420983.3333,1
ID17410520,6/19/2014,339900,1
ID20313191,6/20/2014,273240,0
ID47696512,6/20/2014,1093950,1
ID41291509,6/20/2014,0,1
ID10123647,6/20/2014,0,0
ID30860908,6/22/2014,0,0
ID28684547,6/23/2014,0,0
ID65209081,6/23/2014,346200,0
ID10289572,6/23/2014,531312.8333,0
ID74317689,6/23/2014,253100,0
ID64453813,6/23/2014,1045110,1
ID16870565,6/24/2014,0,1
ID93153148,6/24/2014,759500,0
ID55371492,6/24/2014,435300,0
ID26408597,6/24/2014,328965,1
ID51863592,6/24/2014,739750,0
ID33357020,6/24/2014,430540,0
ID84442061,6/24/2014,0,1
ID84740706,6/24/2014,258693.5,1
ID19813470,6/24/2014,306790,0
ID51728715,6/24/2014,206110,0
ID39636489,6/24/2014,357706.25,0
ID29380203,6/25/2014,266516.25,0
ID52469912,6/25/2014,487500,1
ID35767111,6/25/2014,302400,1
ID77575155,6/25/2014,0,0
ID40464167,6/25/2014,396550,0
ID57323823,6/26/2014,744809.5217,0
ID67743409,6/26/2014,486150,1
ID56829751,6/26/2014,347985,1
ID40114557,6/26/2014,343551,1
ID19973428,6/26/2014,783589.3,0
ID49849245,6/26/2014,276711.1111,1
ID92060944,6/26/2014,236225,1
ID58615057,6/26/2014,335562.5,0
ID79836046,6/26/2014,0,1
ID95404756,6/27/2014,744809.5217,0
ID17851245,6/27/2014,0,1
ID48438195,6/27/2014,0,1
ID86741157,6/27/2014,201000,1
ID48781883,6/27/2014,612950,1
ID48699543,6/28/2014,0,0
ID28997727,6/29/2014,603980,1
ID70442456,6/30/2014,185150,0
ID44403351,6/30/2014,476422.2222,0
ID15676791,6/30/2014,596750,1
ID83487722,7/1/2014,0,1
ID91151002,7/1/2014,478546.25,1
ID16945314,7/1/2014,942867.5455,0
ID40838204,7/1/2014,782115.3846,1
ID46718557,7/2/2014,0,1
ID96818513,7/2/2014,235666.6667,0
ID10701718,7/2/2014,322766.25,1
ID47645385,7/2/2014,413400,1
ID89471343,7/2/2014,770850,0
ID42089338,7/2/2014,1546000,1
ID65961054,7/2/2014,642400,1
ID69372582,7/2/2014,0,1
ID60566201,7/2/2014,0,1
ID54591560,7/2/2014,343000,0
ID84201203,7/3/2014,345503.7391,1
ID87754483,7/5/2014,874250,1
ID82576035,7/6/2014,591227,1
ID46552203,7/7/2014,395512.4444,1
ID91925694,7/7/2014,567840,1
ID70978594,7/7/2014,568487.5,1
ID50916378,7/7/2014,311043.3333,1
ID23598335,7/7/2014,681024.1667,0
ID95044743,7/7/2014,632963.5,1
ID63533526,7/7/2014,516333.3333,0
ID78903150,7/8/2014,298518.35,1
ID48045488,7/8/2014,0,0
ID21847038,7/8/2014,201085.5,1
ID30395180,7/8/2014,494884.7222,0
ID13294004,7/8/2014,515016.6667,0
ID20976612,7/8/2014,278278,0
ID42813314,7/8/2014,347247.9692,0
ID34566010,7/9/2014,273798.5714,0
ID25815292,7/9/2014,400616.6667,1
ID15979342,7/9/2014,587766.6667,0
ID99790313,7/9/2014,500285,1
ID80078284,7/10/2014,264420,1
ID36225488,7/10/2014,264720,0
